"pol","day"
-0.291729982995789,2021-01-30
-0.577350269189626,2021-01-30
-0.670820393249937,2021-01-30
-0.534522483824849,2021-01-30
-0.870388279778489,2021-01-30
-0.75809026817448,2021-01-30
-0.160128153805087,2021-01-30
-0.242535625036333,2021-01-30
-0.657595949221429,2021-01-30
-0.474341649025257,2021-01-30
-0.6,2021-01-30
-1.80052279989485,2021-01-30
-0.566946709513841,2021-01-30
-0.768615138264418,2021-01-30
-0.917662935482247,2021-01-30
-0.948683298050514,2021-01-30
-0.516397779494322,2021-01-30
-0.554700196225229,2021-01-30
-1.00790526135794,2021-01-30
-0.625543242171224,2021-01-30
-0.727606875108999,2021-01-30
-0.6,2021-01-30
-0.801783725737273,2021-01-30
-0.75,2021-01-30
-0.554700196225229,2021-01-30
-0.21320071635561,2021-01-30
-0.666666666666667,2021-01-30
-0.912870929175277,2021-01-30
-0.534522483824849,2021-01-30
-0.534522483824849,2021-01-30
-0.554700196225229,2021-01-30
-0.816496580927726,2021-01-30
-0.625543242171224,2021-01-30
-0.7184212081071,2021-01-30
-0.670820393249937,2021-01-30
-1.74077655955698,2021-01-30
-0.688247201611685,2021-01-30
-0.670820393249937,2021-01-30
-0.577350269189626,2021-01-30
-0.534522483824849,2021-01-30
-0.554700196225229,2021-01-30
-0.727606875108999,2021-01-30
-0.688247201611685,2021-01-30
-1.79605302026775,2021-01-30
-0.603022689155527,2021-01-30
-0.5,2021-01-30
-0.774596669241483,2021-01-30
-0.229415733870562,2021-01-30
2.07846096908265,2021-01-30
-1,2021-01-30
-0.577350269189626,2021-01-30
-0.485071250072666,2021-01-30
-0.577350269189626,2021-01-30
-0.577350269189626,2021-01-30
-0.554700196225229,2021-01-30
-0.942809041582063,2021-01-30
-0.426401432711221,2021-01-30
-0.485071250072666,2021-01-30
-0.218217890235992,2021-01-30
-0.324442842261525,2021-01-30
-1.0690449676497,2021-01-30
-0.554700196225229,2021-01-30
-0.471404520791032,2021-01-30
-0.258198889747161,2021-01-30
-0.229415733870562,2021-01-30
-0.471404520791032,2021-01-30
-0.625543242171224,2021-01-30
-0.277350098112615,2021-01-30
-0.2,2021-01-30
-0.577350269189626,2021-01-30
-0.774596669241483,2021-01-30
-0.577350269189626,2021-01-30
-0.267261241912424,2021-01-30
-0.970142500145332,2021-01-30
-0.534522483824849,2021-01-30
-0.75,2021-01-30
-0.534522483824849,2021-01-30
-0.554700196225229,2021-01-30
-0.577350269189626,2021-01-30
-0.603022689155527,2021-01-30
-0.688247201611685,2021-01-30
-0.727606875108999,2021-01-30
-0.832050294337844,2021-01-30
-0.41702882811415,2021-01-30
-0.577350269189626,2021-01-30
-0.866025403784439,2021-01-30
-0.577350269189626,2021-01-30
-0.676123403782813,2021-01-30
-0.485071250072666,2021-01-30
-0.436435780471985,2021-01-30
-0.5,2021-01-30
-0.196116135138184,2021-01-30
-0.534522483824849,2021-01-30
-0.134839972492648,2021-01-30
-0.554700196225229,2021-01-30
-0.565685424949238,2021-01-30
-0.277350098112615,2021-01-30
-0.577350269189626,2021-01-30
-1.08012344973464,2021-01-30
-0.413802944301184,2021-01-30
-0.554700196225229,2021-01-30
-0.288675134594813,2021-01-30
-0.612372435695795,2021-01-30
-0.707106781186548,2021-01-30
-0.485071250072666,2021-01-30
-0.730296743340221,2021-01-30
-0.516397779494322,2021-01-30
-1.03279555898864,2021-01-30
-0.538815906080325,2021-01-30
0,2021-01-30
-0.458831467741123,2021-01-30
-0.707106781186548,2021-01-30
-0.688247201611685,2021-01-30
-0.259973473447873,2021-01-30
-0.670820393249937,2021-01-30
-1.2977713690461,2021-01-30
-1,2021-01-30
-0.774596669241483,2021-01-30
-0.577350269189626,2021-01-30
-0.75,2021-01-30
-0.171498585142509,2021-01-30
-0.534522483824849,2021-01-30
0,2021-01-30
0.196116135138184,2021-01-30
0,2021-01-30
-0.485071250072666,2021-01-30
-0.436435780471985,2021-01-30
-0.75,2021-01-30
-0.471404520791032,2021-01-30
-0.727606875108999,2021-01-30
-0.707106781186548,2021-01-30
-0.774596669241483,2021-01-30
-0.801783725737273,2021-01-30
-0.970142500145332,2021-01-30
-0.471404520791032,2021-01-30
-0.554700196225229,2021-01-30
-0.436435780471985,2021-01-30
-0.235702260395516,2021-01-30
-1.03279555898864,2021-01-30
-0.577350269189626,2021-01-30
-0.392232270276368,2021-01-30
-0.516397779494322,2021-01-30
-0.554700196225229,2021-01-30
-0.554700196225229,2021-01-30
-0.471404520791032,2021-01-30
-0.5,2021-01-30
-1.17851130197758,2021-01-30
-0.917662935482247,2021-01-30
0,2021-01-30
-0.625543242171224,2021-01-30
-0.577350269189626,2021-01-30
-0.774596669241483,2021-01-30
-0.426401432711221,2021-01-30
-0.471404520791032,2021-01-30
-0.801783725737273,2021-01-30
-1.04257207028537,2021-01-30
-0.554700196225229,2021-01-30
-1,2021-01-30
0,2021-01-30
-1.03279555898864,2021-01-30
-0.4,2021-01-30
-0.21320071635561,2021-01-30
-0.458831467741123,2021-01-30
-0.408248290463863,2021-01-30
-0.534522483824849,2021-01-30
-0.603022689155527,2021-01-30
-0.89566858950296,2021-01-30
-0.942809041582063,2021-01-30
-0.218217890235992,2021-01-30
-0.577350269189626,2021-01-30
-0.700140042014005,2021-01-30
-0.377964473009227,2021-01-30
-0.353553390593274,2021-01-30
-0.534522483824849,2021-01-30
-0.554700196225229,2021-01-30
-0.801783725737273,2021-01-30
-0.577350269189626,2021-01-30
-0.458831467741123,2021-01-30
-0.617213399848368,2021-01-30
-0.577350269189626,2021-01-30
-0.801783725737273,2021-01-30
-0.342997170285018,2021-01-30
-0.688247201611685,2021-01-30
-0.534522483824849,2021-01-30
-1.09321633322024,2021-01-30
-0.654653670707977,2021-01-30
0.192450089729875,2021-01-30
-0.471404520791032,2021-01-30
-0.557086014531156,2021-01-30
-0.218217890235992,2021-01-30
-1.25,2021-01-30
-0.639602149066831,2021-01-30
-0.832050294337844,2021-01-30
-0.554700196225229,2021-01-30
-1.39262124764558,2021-01-30
-0.577350269189626,2021-01-30
-0.458831467741123,2021-01-30
-0.408248290463863,2021-01-30
-0.485071250072666,2021-01-30
-1.22202018532156,2021-01-30
-0.707106781186548,2021-01-30
-0.832050294337844,2021-01-30
-0.485071250072666,2021-01-30
-0.485071250072666,2021-01-30
-0.534522483824849,2021-01-30
-0.801783725737273,2021-01-30
-0.898026510133875,2021-01-30
-0.866025403784439,2021-01-30
-0.5,2021-01-30
-0.485071250072666,2021-01-30
-0.654653670707977,2021-01-30
-1.22474487139159,2021-01-30
-0.534522483824849,2021-01-30
-0.353553390593274,2021-01-30
-0.774596669241483,2021-01-30
-0.866025403784439,2021-01-30
-0.707106781186548,2021-01-30
-0.801783725737273,2021-01-30
-0.554700196225229,2021-01-30
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0.499230176602706,2021-01-31
0,2021-01-31
-0.277350098112615,2021-01-31
-0.267261241912424,2021-01-31
0,2021-01-31
0,2021-01-31
-0.301511344577764,2021-01-31
0,2021-01-31
-0.554700196225229,2021-01-31
0,2021-01-31
-0.235702260395516,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.301511344577764,2021-01-31
0,2021-01-31
0.301511344577764,2021-01-31
-0.218217890235992,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.301511344577764,2021-01-31
0.301511344577764,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0.25,2021-01-31
0.277350098112615,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.235702260395516,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0.316227766016838,2021-01-31
0,2021-01-31
-0.25,2021-01-31
-0.288675134594813,2021-01-31
0,2021-01-31
-0.25,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.447213595499958,2021-01-31
0,2021-01-31
0.242535625036333,2021-01-31
-0.301511344577764,2021-01-31
0.277350098112615,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.534522483824849,2021-01-31
-0.534522483824849,2021-01-31
-0.25,2021-01-31
0,2021-01-31
0,2021-01-31
0.5,2021-01-31
-0.375325945302735,2021-01-31
0.229415733870562,2021-01-31
0,2021-01-31
0.267261241912424,2021-01-31
0.301511344577764,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.402492235949962,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0.208514414057075,2021-02-01
0,2021-01-31
0,2021-02-01
0,2021-02-01
-0.258198889747161,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.277350098112615,2021-01-31
-0.75,2021-01-31
0,2021-01-31
-0.196116135138184,2021-01-31
0.25,2021-01-31
0,2021-01-31
-0.516397779494322,2021-01-31
0,2021-01-31
0.277350098112615,2021-01-31
0.267261241912424,2021-01-31
0.242535625036333,2021-01-31
0,2021-01-31
-0.267261241912424,2021-01-31
0,2021-01-31
0,2021-01-31
0.21320071635561,2021-01-31
0,2021-01-31
-0.242535625036333,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.208514414057075,2021-01-31
-0.534522483824849,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0.547722557505166,2021-01-31
0.426401432711221,2021-01-31
0.277350098112615,2021-01-31
-0.301511344577764,2021-01-31
0.185695338177052,2021-01-31
0.174077655955698,2021-01-31
-1.4110813025754,2021-01-31
-0.301511344577764,2021-01-31
-1.10675230392878,2021-01-31
-0.156173761888606,2021-01-31
0,2021-01-31
0,2021-01-31
-0.654653670707977,2021-01-31
-0.258198889747161,2021-01-31
0.192450089729875,2021-01-31
0,2021-01-31
0.301511344577764,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0.235702260395516,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0.277350098112615,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.471404520791032,2021-01-31
-0.158113883008419,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.235702260395516,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.458831467741123,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.458831467741123,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0.767522578880198,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0.242535625036333,2021-01-31
0.481070235442364,2021-01-31
0,2021-01-31
-0.301511344577764,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.267261241912424,2021-01-31
0,2021-01-31
-0.301511344577764,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-02-01
0.242535625036333,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0.301511344577764,2021-02-01
0.258198889747161,2021-01-31
0.196116135138184,2021-01-31
0,2021-01-31
0,2021-01-31
-0.277350098112615,2021-01-31
0.267261241912424,2021-01-31
-0.485071250072666,2021-01-31
0.196116135138184,2021-01-31
0,2021-01-31
-0.179605302026775,2021-01-31
0.288675134594813,2021-01-31
0,2021-01-31
0,2021-01-31
-0.277350098112615,2021-01-31
0,2021-01-31
-0.267261241912424,2021-01-31
0.267261241912424,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-02-01
0,2021-01-31
0,2021-01-31
0.229415733870562,2021-01-31
0,2021-01-31
0.436435780471985,2021-01-31
0,2021-02-01
-0.267261241912424,2021-01-31
0,2021-01-31
0.182574185835055,2021-01-31
0,2021-01-31
0,2021-02-01
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.288675134594813,2021-01-31
-0.557086014531156,2021-01-31
-0.485071250072666,2021-01-31
-0.377964473009227,2021-01-31
-0.229415733870562,2021-01-31
-0.485071250072666,2021-01-31
-0.242535625036333,2021-01-31
-1.15470053837925,2021-01-31
-0.25,2021-01-31
0.277350098112615,2021-01-31
0,2021-01-31
-1.06600358177805,2021-01-31
-0.471404520791032,2021-01-31
0,2021-01-31
-0.277350098112615,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.267261241912424,2021-01-31
-0.277350098112615,2021-01-31
0,2021-01-31
0,2021-01-31
-0.516397779494322,2021-01-31
0,2021-01-31
-0.229415733870562,2021-01-31
0,2021-01-31
-0.1539600717839,2021-01-31
0.140028008402801,2021-01-31
-0.577350269189626,2021-01-31
0.267261241912424,2021-01-31
0,2021-01-31
0.229415733870562,2021-01-31
0.171498585142509,2021-01-31
0.458831467741123,2021-01-31
0,2021-01-31
0,2021-01-31
0.267261241912424,2021-01-31
-0.516397779494322,2021-01-31
0.208514414057075,2021-01-31
-0.436435780471985,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.683763458757828,2021-01-31
-0.41702882811415,2021-01-31
0,2021-01-31
0,2021-01-31
0.41702882811415,2021-01-31
-0.196116135138184,2021-01-31
0,2021-01-31
-0.485071250072666,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.25,2021-01-31
0,2021-01-31
-0.206559111797729,2021-01-31
-0.204124145231932,2021-01-31
0,2021-01-31
-0.208514414057075,2021-01-31
-0.6,2021-01-31
0,2021-01-31
-0.377964473009227,2021-01-31
-1.0690449676497,2021-01-31
-0.301511344577764,2021-01-31
0,2021-01-31
-1.04257207028537,2021-01-31
0,2021-01-31
0.147441956154897,2021-01-31
-0.115470053837925,2021-01-31
-0.277350098112615,2021-01-31
0,2021-01-31
0.402492235949962,2021-01-31
-0.548482755730144,2021-01-31
0,2021-01-31
0,2021-01-31
-0.21320071635561,2021-01-31
-0.235702260395516,2021-01-31
0,2021-01-31
0.0696310623822792,2021-01-31
-0.269679944985297,2021-01-31
0.16681153124566,2021-01-31
0,2021-01-31
0,2021-01-31
-0.596284793999944,2021-01-31
0.0371390676354104,2021-01-31
0,2021-01-31
0.436435780471985,2021-01-31
-0.50289484567497,2021-01-31
0.185695338177052,2021-01-31
0.196116135138184,2021-01-31
-0.208514414057075,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.223606797749979,2021-01-31
0.267261241912424,2021-01-31
-0.41702882811415,2021-01-31
-0.436435780471985,2021-01-31
0,2021-01-31
-0.384900179459751,2021-01-31
0,2021-01-31
0.267261241912424,2021-01-31
-0.208514414057075,2021-01-31
0,2021-01-31
-0.485071250072666,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.288675134594813,2021-01-31
0,2021-01-31
0,2021-01-31
0.25,2021-01-31
-0.2,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.267261241912424,2021-01-31
0,2021-01-31
-0.942857142857143,2021-01-31
0,2021-01-31
0,2021-01-31
-0.258198889747161,2021-01-31
0,2021-01-31
0,2021-01-31
-0.603022689155527,2021-01-31
0,2021-01-31
0.316227766016838,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.277350098112615,2021-01-31
0,2021-01-31
0,2021-01-31
0.458831467741123,2021-01-31
0,2021-02-01
-0.519615242270663,2021-01-31
-0.223606797749979,2021-01-31
0,2021-01-31
-0.774596669241483,2021-01-31
0,2021-01-31
-0.426401432711221,2021-01-31
0.832050294337844,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.2,2021-01-31
0.471404520791032,2021-01-31
0,2021-01-31
-0.267261241912424,2021-01-31
-0.603022689155527,2021-01-31
0,2021-01-31
-0.316227766016838,2021-01-31
0,2021-01-31
-0.242535625036333,2021-01-31
-0.516397779494322,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.925820099772551,2021-01-31
0,2021-01-31
-0.267261241912424,2021-01-31
0,2021-01-31
0,2021-01-31
-0.288675134594813,2021-01-31
-0.188982236504614,2021-01-31
0,2021-01-31
0.277350098112615,2021-01-31
0.166666666666667,2021-01-31
0.25,2021-01-31
0,2021-01-31
-0.5,2021-01-31
0,2021-01-31
0,2021-01-31
-0.122169444356305,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.223606797749979,2021-01-31
0,2021-01-31
-0.481070235442364,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.516397779494322,2021-01-31
0,2021-01-31
0,2021-01-31
0.485071250072666,2021-01-31
-1.04151128784659,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0.2,2021-01-31
0.182574185835055,2021-01-31
0.301511344577764,2021-01-31
-0.204124145231932,2021-01-31
-0.365148371670111,2021-01-31
0,2021-01-31
0,2021-01-31
0.301511344577764,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-0.192450089729875,2021-01-31
0,2021-01-31
-0.377964473009227,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
0,2021-01-31
-2.09669023381496,2021-01-29
-1.98181818181818,2021-01-29
-1.9984027235215,2021-01-29
-1.86285575902896,2021-01-29
-2.08937073911503,2021-01-29
-2.06605510356987,2021-01-29
-1.89679673076422,2021-01-29
-1.97552769593832,2021-01-29
-2.13366742666964,2021-01-29
-1.99056727557815,2021-01-29
-2.09187355242844,2021-01-29
-1.88277991678628,2021-01-29
-2.14379618176857,2021-01-29
-1.92090952160478,2021-01-29
-2.10786074565587,2021-01-29
-1.91682681874982,2021-01-29
-1.87273835229864,2021-01-29
-1.84435587401718,2021-01-29
-1.89504571371791,2021-01-29
-1.76000850498796,2021-01-29
-1.90766618762319,2021-01-29
-1.83051064754326,2021-01-29
-1.94172171651884,2021-01-29
-1.88480768249708,2021-01-29
-1.94172171651884,2021-01-29
-2.03286048196388,2021-01-29
-1.82661179189719,2021-01-29
-1.93961000113985,2021-01-29
-1.85312798622581,2021-01-29
-1.92708278718625,2021-01-29
-1.89504571371791,2021-01-29
-1.94596592205595,2021-01-29
-1.78168823183676,2021-01-29
-1.8888829471089,2021-01-29
-1.9291538063623,2021-01-29
-1.94384034422655,2021-01-29
-2.15437539285365,2021-01-29
-1.92708278718625,2021-01-29
-1.96708523125874,2021-01-29
-2.05288139791326,2021-01-29
-1.98623524155187,2021-01-29
-2.0005051993513,2021-01-29
-1.89298476072784,2021-01-29
-1.93961000113985,2021-01-29
-1.9291538063623,2021-01-29
-1.94384034422655,2021-01-29
-1.94596592205595,2021-01-29
-1.94384034422655,2021-01-29
-1.93540715762882,2021-01-29
-1.94596592205595,2021-01-29
-1.98407980386697,2021-01-29
-1.83975565081368,2021-01-29
-1.92501842367223,2021-01-29
-1.94384034422655,2021-01-29
-2.03507372212071,2021-01-29
-1.94172171651884,2021-01-29
-1.93750516058371,2021-01-29
-1.9776553515856,2021-01-29
-1.94384034422655,2021-01-29
-1.92296068024746,2021-01-29
-1.93961000113985,2021-01-29
-1.94017453537633,2021-01-29
-1.94172171651884,2021-01-29
-1.98193136814874,2021-01-29
-1.91479520522851,2021-01-29
-1.90673287381868,2021-01-29
-1.91682681874982,2021-01-29
-2.05943665056666,2021-01-29
-2.15048254198882,2021-01-29
-1.89298476072784,2021-01-29
-1.81126184083554,2021-01-29
-2.05505952202505,2021-01-29
-1.94172171651884,2021-01-29
-1.93750516058371,2021-01-29
-2.02626383780315,2021-01-29
-2.01072328530837,2021-01-29
-1.84521082857113,2021-01-29
-1.93123151704134,2021-01-29
-1.9712929050105,2021-01-29
-1.9921348479984,2021-01-29
-2.00898195426664,2021-01-29
-2.38109012091824,2021-01-29
-1.81506302411586,2021-01-29
-2.04956758188826,2021-01-29
-1.97340689264746,2021-01-29
-1.93961000113985,2021-01-29
-2.01756738634878,2021-01-29
-1.93961000113985,2021-01-29
-1.98623524155187,2021-01-29
-2.03065444715023,2021-01-29
-2.12257183702213,2021-01-29
-1.93961000113985,2021-01-29
-1.93123151704134,2021-01-29
-2.0005051993513,2021-01-29
-1.95875008685345,2021-01-29
-1.93331595533512,2021-01-29
-1.93961000113985,2021-01-29
-1.89298476072784,2021-01-29
-2.02190158551433,2021-01-29
-1.92296068024746,2021-01-29
-1.93331595533512,2021-01-29
-1.96499147310153,2021-01-29
-1.87673566389536,2021-01-29
-1.87874394233395,2021-01-29
-1.91886491270008,2021-01-29
-1.95462205257719,2021-01-29
-1.91277003786628,2021-01-29
-1.94384034422655,2021-01-29
-1.92090952160478,2021-01-29
-2.01756738634878,2021-01-29
-2.10509967766566,2021-01-29
-1.96290438650823,2021-01-29
-1.98407980386697,2021-01-29
-1.9616567401031,2021-01-29
-1.95376271717424,2021-01-29
-2.02101891475532,2021-01-29
-2.0132609409127,2021-01-29
-1.94172171651884,2021-01-29
-1.93331595533512,2021-01-29
-1.97977401605314,2021-01-29
-1.96499147310153,2021-01-29
-2.05505952202505,2021-01-29
-2.08193446049687,2021-01-29
-1.95052000807138,2021-01-29
-1.9291538063623,2021-01-29
-1.97552769593832,2021-01-29
-1.94809848808992,2021-01-29
-1.94596592205595,2021-01-29
-1.97978989656914,2021-01-29
-1.84545454545455,2021-01-29
-1.98839771931977,2021-01-29
-1.88480768249708,2021-01-29
-2.08351718047539,2021-01-29
-1.98839771931977,2021-01-29
-2.01262680759913,2021-01-29
-2.09160655649002,2021-01-29
-1.93961000113985,2021-01-29
-1.98407980386697,2021-01-29
-1.92708278718625,2021-01-29
-1.98623524155187,2021-01-29
-1.89504571371791,2021-01-29
-2.01756738634878,2021-01-29
-1.99056727557815,2021-01-29
-1.94809848808992,2021-01-29
-1.99056727557815,2021-01-29
-1.98193136814874,2021-01-29
-1.96708523125874,2021-01-29
-1.98839771931977,2021-01-29
-1.93123151704134,2021-01-29
-2.01541071295167,2021-01-29
-1.92296068024746,2021-01-29
-1.98407980386697,2021-01-29
-1.9900586256021,2021-01-29
-1.95052000807138,2021-01-29
-2.09447736751629,2021-01-29
-1.98407980386697,2021-01-29
-1.9566828038639,2021-01-29
-1.93331595533512,2021-01-29
-1.97552769593832,2021-01-29
-1.93123151704134,2021-01-29
-1.98193136814874,2021-01-29
-1.9712929050105,2021-01-29
-1.94384034422655,2021-01-29
-1.98407980386697,2021-01-29
-1.93961000113985,2021-01-29
-1.94172171651884,2021-01-29
-1.94596592205595,2021-01-29
-1.94172171651884,2021-01-29
-1.94172171651884,2021-01-29
-1.98407980386697,2021-01-29
-1.92841139070564,2021-01-29
-1.93331595533512,2021-01-29
-1.93961000113985,2021-01-29
-1.94172171651884,2021-01-29
-1.93331595533512,2021-01-29
-1.93750516058371,2021-01-29
-1.91087115510925,2021-01-29
-2.05724459390441,2021-01-29
-1.90075251552141,2021-01-29
-1.95462205257719,2021-01-29
-2.02845557866867,2021-01-29
-1.94690075124832,2021-01-29
-1.93540715762882,2021-01-29
-1.88480768249708,2021-01-29
-1.96918569659956,2021-01-29
-1.92501842367223,2021-01-29
-1.98407980386697,2021-01-29
-2.18182077181923,2021-01-29
-1.88314351768439,2021-01-29
-2.01973099810867,2021-01-29
-2.02407918612987,2021-01-29
-1.94172171651884,2021-01-29
-1.83051064754326,2021-01-29
-1.99553412604319,2021-01-29
-1.92296068024746,2021-01-29
-1.8868420141011,2021-01-29
-1.93123151704134,2021-01-29
-1.89093051730045,2021-01-29
-1.95052000807138,2021-01-29
-1.93961000113985,2021-01-29
-1.86040855727983,2021-01-29
-1.91682681874982,2021-01-29
-1.85894629877226,2021-01-29
-1.94172171651884,2021-01-29
-1.91739427817961,2021-01-29
-1.92708278718625,2021-01-29
-1.91277003786628,2021-01-29
-1.99056727557815,2021-01-29
-2.06384186768705,2021-01-29
-2.01973099810867,2021-01-29
-1.95052000807138,2021-01-29
-1.99056727557815,2021-01-29
-1.93331595533512,2021-01-29
-1.98407980386697,2021-01-29
-1.98623524155187,2021-01-29
-1.93750516058371,2021-01-29
-1.94809848808992,2021-01-29
-1.94384034422655,2021-01-29
-1.94809848808992,2021-01-29
-1.96290438650823,2021-01-29
-1.92090952160478,2021-01-29
-1.92296068024746,2021-01-29
-1.76901194314026,2021-01-29
-1.94596592205595,2021-01-29
-1.77988763690296,2021-01-29
-1.93961000113985,2021-01-29
-1.88277991678628,2021-01-29
-1.93961000113985,2021-01-29
-1.93123151704134,2021-01-29
NA,2021-01-29
-1.98839771931977,2021-01-29
-1.89298476072784,2021-01-29
-1.89298476072784,2021-01-29
-1.92708278718625,2021-01-29
-1.94384034422655,2021-01-29
-2.01973099810867,2021-01-29
-1.89298476072784,2021-01-29
-1.95462205257719,2021-01-29
-1.9291538063623,2021-01-29
-1.94596592205595,2021-01-29
-2.05288139791326,2021-01-29
-1.93331595533512,2021-01-29
-1.97978989656914,2021-01-29
-1.9291538063623,2021-01-29
-1.93123151704134,2021-01-29
-1.94596592205595,2021-01-29
-1.94172171651884,2021-01-29
-1.97340689264746,2021-01-29
-1.93123151704134,2021-01-29
-2.03929399547981,2021-01-29
-2.0005051993513,2021-01-29
-1.68828983905168,2021-01-29
-1.83976161298354,2021-01-29
-1.93331595533512,2021-01-29
-1.97340689264746,2021-01-29
-1.94172171651884,2021-01-29
-1.92090952160478,2021-01-29
-1.93331595533512,2021-01-29
-1.8868420141011,2021-01-29
-1.93331595533512,2021-01-29
-1.93750516058371,2021-01-29
-1.94384034422655,2021-01-29
-1.87797222051258,2021-01-29
-2.02626383780315,2021-01-29
NA,2021-01-29
-1.89093051730045,2021-01-29
-2.01541071295167,2021-01-29
-2.11011634902533,2021-01-29
-2.0132609409127,2021-01-29
-1.91682681874982,2021-01-29
-1.98839771931977,2021-01-29
-1.93750516058371,2021-01-29
-1.94172171651884,2021-01-29
-1.90873890580307,2021-01-29
-2.07654766600842,2021-01-29
-1.93540715762882,2021-01-29
-1.93961000113985,2021-01-29
-1.89711341287495,2021-01-29
-1.93750516058371,2021-01-29
NA,2021-01-29
-1.87273835229864,2021-01-29
-1.98839771931977,2021-01-29
-1.93123151704134,2021-01-29
-2.09669023381496,2021-01-29
-1.93331595533512,2021-01-29
-1.98407980386697,2021-01-29
-1.94384034422655,2021-01-29
-1.96499147310153,2021-01-29
-1.98839771931977,2021-01-29
-1.94172171651884,2021-01-29
-1.92296068024746,2021-01-29
-1.93750516058371,2021-01-29
-1.93540715762882,2021-01-29
-1.89298476072784,2021-01-29
-1.93540715762882,2021-01-29
-1.98193136814874,2021-01-29
-2.161253967265,2021-01-29
-1.94809848808992,2021-01-29
-2.01756738634878,2021-01-29
-1.9776553515856,2021-01-29
-1.9984027235215,2021-01-29
-2.02309708385425,2021-01-29
-1.97552769593832,2021-01-29
-1.97978989656914,2021-01-29
-1.94172171651884,2021-01-29
-1.89298476072784,2021-01-29
-2.01894713674816,2021-01-29
-1.95462205257719,2021-01-29
-1.94172171651884,2021-01-29
-1.9712929050105,2021-01-29
-1.93961000113985,2021-01-29
